Date,Open,High,Low,Close,Adj Close,Volume
2012-12-05,2107000.000000,2206000.000000,2014000.000000,2041000.000000,2041000.000000,0
2012-12-06,2033000.000000,2116000.000000,2019000.000000,2080000.000000,2080000.000000,0
2012-12-07,2013000.000000,2110000.000000,1928000.000000,1938000.000000,1938000.000000,0
2012-12-10,1971000.000000,2022000.000000,1946000.000000,1988000.000000,1988000.000000,0
2012-12-11,1935000.000000,1964000.000000,1854000.000000,1854000.000000,1854000.000000,0
2012-12-12,1840000.000000,1955000.000000,1820000.000000,1946000.000000,1946000.000000,0
2012-12-13,1938000.000000,2080000.000000,1917000.000000,2017000.000000,2017000.000000,0
2012-12-14,2037000.000000,2098000.000000,2014000.000000,2046000.000000,2046000.000000,0
2012-12-17,2060000.000000,2065000.000000,1900000.000000,1905000.000000,1905000.000000,0
2012-12-18,1843000.000000,1862000.000000,1734000.000000,1760000.000000,1760000.000000,0
2012-12-19,1757000.000000,1968000.000000,1756000.000000,1963000.000000,1963000.000000,100
2012-12-20,1951000.000000,2082000.000000,1924000.000000,2057000.000000,2057000.000000,0
2012-12-21,2397000.000000,2411000.000000,2259000.000000,2328000.000000,2328000.000000,100
2012-12-24,2263000.000000,2318000.000000,2241000.000000,2255000.000000,2255000.000000,0
2012-12-26,2335000.000000,2515000.000000,2321000.000000,2507000.000000,2507000.000000,0
2012-12-27,2495000.000000,2828000.000000,2442000.000000,2503000.000000,2503000.000000,100
2012-12-28,2665000.000000,2790000.000000,2533000.000000,2754000.000000,2754000.000000,100
2012-12-31,2862000.000000,2920000.000000,2025000.000000,2090000.000000,2090000.000000,100
2013-01-02,1672000.000000,1784000.000000,1602000.000000,1607000.000000,1607000.000000,100
